usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.493,19.403,79.104,0.0,0.0,0.0,126472192.0,20803584.0,263159808.0,3603828736.0,2016.0,15397.0,0.0,24576.0,0.0,4.0,1248.0,20857.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,43454.0,126210.0,4.0,0.0,2.0
7.022,20.225,72.753,0.0,0.0,0.0,126820352.0,20803584.0,263168000.0,3603472384.0,1984.0,15394.0,0.0,0.0,0.0,0.0,1308.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,31205.0,113374.0,0.0,0.0,7.0
1.892,20.811,77.297,0.0,0.0,0.0,126603264.0,20803584.0,263168000.0,3603689472.0,1984.0,15394.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,28897.0,110407.0,0.0,0.0,5.0
1.802,19.82,78.378,0.0,0.0,0.0,126582784.0,20803584.0,263172096.0,3603705856.0,1984.0,15394.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,49189.0,132952.0,2.0,0.0,9.0
3.135,21.317,75.549,0.0,0.0,0.0,126599168.0,20803584.0,263172096.0,3603689472.0,2016.0,15402.0,0.0,0.0,0.0,0.0,1571.0,20182.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,57719.0,141361.0,4.0,0.0,14.0
2.454,22.393,75.153,0.0,0.0,0.0,126681088.0,20811776.0,263176192.0,3603595264.0,2016.0,15399.0,0.0,24576.0,0.0,4.0,1188.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58226.0,142483.0,3.0,0.0,5.0
3.988,20.552,75.153,0.0,0.0,0.307,126713856.0,20811776.0,263176192.0,3603562496.0,2016.0,15399.0,0.0,0.0,0.0,0.0,1345.0,20958.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58128.0,142268.0,1.0,0.0,5.0
2.454,17.791,79.755,0.0,0.0,0.0,126681088.0,20811776.0,263176192.0,3603595264.0,1984.0,15399.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,45831.0,128784.0,4.0,0.0,5.0
7.872,23.032,69.096,0.0,0.0,0.0,126382080.0,20811776.0,263176192.0,3603894272.0,2016.0,15396.0,0.0,0.0,0.0,0.0,1050.0,15702.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,51235.0,132010.0,2.0,0.0,13.0
0.917,22.324,76.758,0.0,0.0,0.0,126328832.0,20811776.0,263176192.0,3603947520.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1254.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58892.0,143770.0,5.0,0.0,5.0
2.647,23.529,73.824,0.0,0.0,0.0,126132224.0,20819968.0,263180288.0,3604131840.0,1984.0,15396.0,0.0,24576.0,0.0,4.0,1248.0,18795.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58862.0,143743.0,2.0,0.0,5.0
1.187,24.629,74.184,0.0,0.0,0.0,125800448.0,20819968.0,263180288.0,3604463616.0,1984.0,15396.0,0.0,0.0,0.0,0.0,1188.0,19892.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,58830.0,143632.0,2.0,0.0,5.0
6.567,24.179,69.254,0.0,0.0,0.0,125906944.0,20819968.0,263180288.0,3604357120.0,1952.0,15394.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,9.0,0.0,1.0,0.0,176.0,15.0,12.0,0.0,0.0,53506.0,137081.0,3.0,0.0,7.0
