usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
3.005,18.852,78.142,0.0,0.0,0.0,132509696.0,23105536.0,263458816.0,3595190272.0,2176.0,15511.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28655.0,110273.0,3.0,0.0,5.0
0.535,22.995,76.471,0.0,0.0,0.0,132505600.0,23105536.0,263462912.0,3595190272.0,2176.0,15511.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28678.0,110348.0,3.0,0.0,5.0
8.807,17.614,73.58,0.0,0.0,0.0,133386240.0,23113728.0,263462912.0,3594301440.0,2144.0,15504.0,0.0,40960.0,0.0,4.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,35984.0,118537.0,3.0,0.0,13.0
1.25,16.562,82.188,0.0,0.0,0.0,133234688.0,23113728.0,263467008.0,3594448896.0,2080.0,15504.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52856.0,138734.0,5.0,0.0,5.0
2.244,16.987,80.769,0.0,0.0,0.0,133009408.0,23113728.0,263467008.0,3594674176.0,2016.0,15509.0,0.0,0.0,0.0,0.0,1436.0,20321.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59991.0,146349.0,2.0,0.0,8.0
1.266,18.354,80.38,0.0,0.0,0.0,132898816.0,23113728.0,263471104.0,3594780672.0,1984.0,15514.0,0.0,0.0,0.0,0.0,1248.0,19868.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59368.0,145497.0,1.0,0.0,10.0
2.388,16.119,81.493,0.0,0.0,0.0,132882432.0,23113728.0,263471104.0,3594797056.0,1952.0,15511.0,0.0,0.0,0.0,0.0,1182.0,20249.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,62059.0,152254.0,2.0,0.0,5.0
10.882,14.118,75.0,0.0,0.0,0.0,132567040.0,23121920.0,263471104.0,3595104256.0,1888.0,15508.0,0.0,73728.0,0.0,8.0,1336.0,19403.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,54934.0,144292.0,1.0,0.0,8.0
1.412,16.667,81.921,0.0,0.0,0.0,132235264.0,23121920.0,263475200.0,3595431936.0,1856.0,15508.0,0.0,0.0,0.0,0.0,1338.0,18951.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,53834.0,145660.0,2.0,0.0,13.0
4.464,17.857,77.679,0.0,0.0,0.0,131862528.0,23121920.0,263479296.0,3595800576.0,2144.0,15504.0,0.0,0.0,0.0,0.0,3455.0,23165.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57832.0,145937.0,3.0,0.0,27.0
2.655,22.714,74.631,0.0,0.0,0.0,131895296.0,23121920.0,263479296.0,3595767808.0,2144.0,15504.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,49002.0,133151.0,5.0,0.0,5.0
1.338,18.06,80.602,0.0,0.0,0.0,132202496.0,23121920.0,263479296.0,3595460608.0,2144.0,15504.0,0.0,0.0,0.0,0.0,1291.0,19892.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57401.0,140677.0,5.0,0.0,5.0
7.339,22.63,69.725,0.306,0.0,0.0,132464640.0,23130112.0,263483392.0,3595186176.0,2176.0,15500.0,0.0,172032.0,0.0,8.0,1116.0,15702.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,54177.0,131326.0,5.0,0.0,13.0
0.312,21.807,77.882,0.0,0.0,0.0,132317184.0,23130112.0,263483392.0,3595333632.0,2176.0,15500.0,0.0,0.0,0.0,0.0,1314.0,18927.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58817.0,144273.0,3.0,0.0,5.0
2.16,23.765,74.074,0.0,0.0,0.0,132419584.0,23130112.0,263487488.0,3595227136.0,2176.0,15500.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57553.0,140882.0,4.0,0.0,5.0
2.736,24.316,72.948,0.0,0.0,0.0,132419584.0,23130112.0,263487488.0,3595227136.0,2144.0,15514.0,0.0,0.0,0.0,0.0,1577.0,19283.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,56099.0,139335.0,5.0,0.0,14.0
0.0,20.779,79.221,0.0,0.0,0.0,132276224.0,23130112.0,263491584.0,3595366400.0,2144.0,15511.0,0.0,0.0,0.0,0.0,1435.0,19076.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58043.0,142083.0,4.0,0.0,9.0
2.229,19.108,78.662,0.0,0.0,0.0,132300800.0,23138304.0,263491584.0,3595333632.0,2144.0,15511.0,0.0,65536.0,0.0,4.0,1392.0,20096.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58680.0,143337.0,1.0,0.0,17.0
7.471,27.011,65.517,0.0,0.0,0.0,132812800.0,23138304.0,263495680.0,3594817536.0,2144.0,15504.0,0.0,0.0,0.0,0.0,1518.0,20096.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,55434.0,138677.0,2.0,0.0,19.0
3.279,15.082,81.639,0.0,0.0,0.0,132513792.0,23138304.0,263495680.0,3595116544.0,2144.0,15509.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,49062.0,132911.0,3.0,0.0,5.0
0.974,19.805,79.221,0.0,0.0,0.0,132771840.0,23138304.0,263495680.0,3594858496.0,2144.0,15509.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58030.0,142430.0,5.0,0.0,5.0
2.154,22.769,75.077,0.0,0.0,0.0,132820992.0,23138304.0,263495680.0,3594809344.0,2144.0,15509.0,0.0,0.0,0.0,0.0,1447.0,19982.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58022.0,141641.0,4.0,0.0,9.0
8.284,23.373,68.343,0.0,0.0,0.0,132767744.0,23146496.0,263499776.0,3594850304.0,2144.0,15451.0,0.0,40960.0,0.0,4.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,54631.0,134833.0,3.0,0.0,13.0
1.858,20.433,77.709,0.0,0.0,0.0,132435968.0,23146496.0,263499776.0,3595182080.0,2144.0,15452.0,0.0,0.0,0.0,0.0,1320.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58785.0,143580.0,4.0,0.0,4.0
4.167,23.512,72.321,0.0,0.0,0.0,132374528.0,23146496.0,263499776.0,3595243520.0,2144.0,15458.0,0.0,0.0,0.0,0.0,1772.0,20592.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58345.0,142683.0,5.0,0.0,16.0
3.067,21.472,75.46,0.0,0.0,0.0,132116480.0,23146496.0,263503872.0,3595497472.0,2144.0,15463.0,0.0,0.0,0.0,0.0,1373.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58170.0,142246.0,4.0,0.0,10.0
0.929,21.672,77.399,0.0,0.0,0.0,132038656.0,23146496.0,263507968.0,3595571200.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58624.0,143302.0,5.0,0.0,5.0
2.181,20.561,77.259,0.0,0.0,0.0,131997696.0,23154688.0,263507968.0,3595603968.0,2144.0,15460.0,0.0,40960.0,0.0,4.0,1212.0,18885.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58747.0,143540.0,3.0,0.0,9.0
1.347,14.478,84.175,0.0,0.0,0.0,132026368.0,23154688.0,263512064.0,3595571200.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58664.0,143405.0,4.0,0.0,5.0
1.846,21.231,76.923,0.0,0.0,0.0,131768320.0,23154688.0,263512064.0,3595829248.0,2144.0,15460.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58767.0,143532.0,5.0,0.0,5.0
10.843,19.578,69.578,0.0,0.0,0.0,132247552.0,23154688.0,263516160.0,3595345920.0,2112.0,15457.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47990.0,131730.0,3.0,0.0,7.0
1.734,21.098,77.168,0.0,0.0,0.0,132280320.0,23154688.0,263516160.0,3595313152.0,2144.0,15457.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43927.0,128066.0,2.0,0.0,5.0
