usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.19,20.536,78.274,0.0,0.0,0.0,128794624.0,20279296.0,264478720.0,3600711680.0,2080.0,17114.0,0.0,0.0,0.0,0.0,1405.0,18896.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43640.0,127167.0,3.0,0.0,10.0
2.121,21.212,76.667,0.0,0.0,0.0,129024000.0,20279296.0,264478720.0,3600482304.0,2080.0,17111.0,0.0,0.0,0.0,0.0,1272.0,19916.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,56392.0,140580.0,3.0,0.0,9.0
1.961,16.013,82.026,0.0,0.0,0.0,128532480.0,20279296.0,264482816.0,3600969728.0,2080.0,17111.0,0.0,0.0,0.0,0.0,1308.0,19826.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58749.0,143677.0,4.0,0.0,5.0
0.664,16.279,83.056,0.0,0.0,0.0,128524288.0,20287488.0,264482816.0,3600969728.0,2080.0,17111.0,0.0,32768.0,0.0,4.0,1248.0,20857.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58735.0,143639.0,2.0,0.0,5.0
7.764,20.497,71.739,0.0,0.0,0.0,128233472.0,20287488.0,264482816.0,3601260544.0,2112.0,17108.0,0.0,0.0,0.0,0.0,1345.0,17830.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,54553.0,135075.0,5.0,0.0,13.0
1.887,21.069,77.044,0.0,0.0,0.0,128499712.0,20287488.0,264482816.0,3600994304.0,2112.0,17108.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58126.0,142440.0,5.0,0.0,5.0
2.273,18.182,79.545,0.0,0.0,0.0,128389120.0,20287488.0,264486912.0,3601100800.0,2112.0,17108.0,0.0,0.0,0.0,0.0,1308.0,20857.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58178.0,143023.0,2.0,0.0,5.0
1.954,18.241,79.805,0.0,0.0,0.0,128237568.0,20287488.0,264486912.0,3601252352.0,2112.0,17108.0,0.0,40960.0,0.0,4.0,1248.0,18795.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58178.0,142672.0,4.0,0.0,5.0
2.215,23.101,74.367,0.316,0.0,0.0,128278528.0,20295680.0,264491008.0,3601199104.0,2112.0,17115.0,0.0,49152.0,0.0,4.0,1533.0,18927.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,57240.0,140200.0,6.0,0.0,6.0
1.791,25.373,72.836,0.0,0.0,0.0,127893504.0,20295680.0,264491008.0,3601584128.0,2112.0,17111.0,0.0,0.0,0.0,0.0,1380.0,21288.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58250.0,142566.0,3.0,0.0,7.0
5.363,20.82,73.817,0.0,0.0,0.0,125272064.0,20295680.0,264491008.0,3604205568.0,2048.0,17096.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,57778.0,142015.0,3.0,0.0,10.0
6.231,21.662,72.107,0.0,0.0,0.0,127668224.0,20295680.0,264499200.0,3601801216.0,2048.0,17110.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43696.0,127458.0,3.0,0.0,7.0
1.791,19.701,78.507,0.0,0.0,0.0,127668224.0,20295680.0,264499200.0,3601801216.0,2048.0,17110.0,0.0,122880.0,0.0,4.0,1242.0,19826.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43210.0,126328.0,3.0,0.0,5.0
0.595,24.405,75.0,0.0,0.0,0.0,128176128.0,20303872.0,264499200.0,3601285120.0,2048.0,17110.0,0.0,49152.0,0.0,4.0,1248.0,19826.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,57431.0,142135.0,6.0,0.0,5.0
8.883,20.63,70.487,0.0,0.0,0.0,128675840.0,20303872.0,264499200.0,3600785408.0,2080.0,17106.0,0.0,0.0,0.0,0.0,1374.0,18729.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,47242.0,121513.0,3.0,0.0,13.0
2.023,20.52,77.457,0.0,0.0,0.0,128557056.0,20303872.0,264503296.0,3600900096.0,2080.0,17106.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43850.0,128100.0,2.0,0.0,5.0
1.377,24.518,74.105,0.0,0.0,0.0,128454656.0,20303872.0,264503296.0,3601002496.0,2080.0,17106.0,0.0,0.0,0.0,0.0,1242.0,18795.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43386.0,127308.0,1.0,0.0,5.0
2.424,17.273,80.303,0.0,0.0,0.0,128274432.0,20303872.0,264507392.0,3601178624.0,2080.0,17106.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,42733.0,124457.0,3.0,0.0,5.0
2.655,17.404,79.941,0.0,0.0,0.0,128155648.0,20312064.0,264511488.0,3601285120.0,2080.0,17106.0,0.0,32768.0,0.0,4.0,2015.0,19061.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43268.0,124968.0,0.0,0.0,5.0
0.583,20.7,78.717,0.0,0.0,0.0,128536576.0,20312064.0,264515584.0,3600900096.0,2080.0,17106.0,0.0,0.0,0.0,0.0,16214.0,19942.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43618.0,125371.0,4.0,0.0,5.0
1.205,23.193,75.301,0.0,0.0,0.301,128151552.0,20312064.0,264515584.0,3601285120.0,2048.0,17111.0,0.0,0.0,0.0,0.0,16279.0,18986.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,50158.0,134403.0,5.0,0.0,14.0
3.056,28.889,68.056,0.0,0.0,0.0,128372736.0,20312064.0,264519680.0,3601059840.0,2048.0,17111.0,0.0,0.0,0.0,0.0,15854.0,19900.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,57861.0,143154.0,1.0,0.0,5.0
14.076,24.047,61.877,0.0,0.0,0.0,132276224.0,20312064.0,264519680.0,3597156352.0,2048.0,17111.0,0.0,0.0,0.0,0.0,1548.0,19826.0,9.0,10.0,0.0,1.0,3.0,182.0,19.0,12.0,0.0,0.0,47955.0,130364.0,2.0,0.0,8.0
5.801,23.757,70.442,0.0,0.0,0.0,133079040.0,20320256.0,264523776.0,3596341248.0,2112.0,17111.0,0.0,32768.0,0.0,4.0,1417.0,19892.0,9.0,10.0,0.0,1.0,3.0,182.0,19.0,12.0,0.0,0.0,44031.0,128620.0,4.0,0.0,5.0
14.201,20.71,65.089,0.0,0.0,0.0,134852608.0,20320256.0,264523776.0,3594567680.0,2112.0,17108.0,0.0,0.0,0.0,0.0,1674.0,36549.0,9.0,10.0,0.0,1.0,3.0,182.0,19.0,12.0,0.0,0.0,47283.0,127421.0,5.0,0.0,21.0
2.432,17.629,79.939,0.0,0.0,0.0,132763648.0,20320256.0,264523776.0,3596656640.0,2112.0,17108.0,0.0,0.0,0.0,0.0,1498.0,24637.0,9.0,10.0,0.0,1.0,3.0,182.0,19.0,12.0,0.0,0.0,43436.0,127016.0,3.0,0.0,5.0
1.176,22.059,76.765,0.0,0.0,0.0,131354624.0,20320256.0,264527872.0,3598061568.0,2080.0,17099.0,0.0,0.0,0.0,0.0,212.0,0.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,43469.0,125736.0,2.0,0.0,9.0
2.454,22.699,74.847,0.0,0.0,0.0,131354624.0,20320256.0,264527872.0,3598061568.0,2080.0,17099.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58426.0,142763.0,2.0,0.0,9.0
2.967,27.3,69.733,0.0,0.0,0.0,131600384.0,20328448.0,264531968.0,3597803520.0,2080.0,17099.0,0.0,32768.0,0.0,4.0,662.0,402.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58097.0,142444.0,1.0,0.0,37.0
3.834,17.572,78.594,0.0,0.0,0.0,131448832.0,20328448.0,264531968.0,3597955072.0,2048.0,17095.0,0.0,0.0,0.0,0.0,590.0,90.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,58332.0,137798.0,1.0,0.0,13.0
1.846,20.923,77.231,0.0,0.0,0.0,131317760.0,20328448.0,264531968.0,3598086144.0,1984.0,17100.0,0.0,0.0,0.0,0.0,1006.0,630.0,9.0,10.0,0.0,1.0,3.0,181.0,19.0,12.0,0.0,0.0,59684.0,131538.0,2.0,0.0,58.0
16.146,10.677,72.917,0.0,0.0,0.26,129843200.0,20328448.0,264527872.0,3599564800.0,1824.0,17034.0,0.0,0.0,0.0,0.0,27665.0,7648.0,9.0,9.0,0.0,2.0,5.0,176.0,20.0,12.0,0.0,0.0,15810.0,34219.0,1.0,0.0,39.0
21.212,4.04,74.747,0.0,0.0,0.0,124727296.0,20328448.0,264536064.0,3604672512.0,1792.0,17064.0,0.0,24576.0,0.0,4.0,1441.0,2142.0,9.0,9.0,0.0,2.0,5.0,181.0,20.0,12.0,0.0,0.0,745.0,996.0,0.0,0.0,39.0
1.058,5.291,93.651,0.0,0.0,0.0,124678144.0,20336640.0,264536064.0,3604713472.0,1760.0,17066.0,0.0,49152.0,0.0,4.0,3379.0,5197.0,9.0,10.0,0.0,2.0,5.0,183.0,21.0,12.0,0.0,0.0,14218.0,34636.0,5.0,0.0,16.0
9.942,10.526,79.532,0.0,0.0,0.0,125706240.0,20336640.0,264540160.0,3603681280.0,1760.0,17063.0,0.0,0.0,0.0,0.0,1374.0,18743.0,9.0,10.0,0.0,2.0,5.0,183.0,21.0,12.0,0.0,0.0,47013.0,136782.0,4.0,0.0,13.0
4.885,19.54,75.287,0.0,0.0,0.287,125591552.0,20336640.0,264540160.0,3603795968.0,2016.0,17059.0,0.0,0.0,0.0,0.0,3509.0,22932.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,45786.0,131900.0,3.0,0.0,27.0
0.893,19.048,80.06,0.0,0.0,0.0,125399040.0,20336640.0,264544256.0,3603984384.0,2016.0,17059.0,0.0,0.0,0.0,0.0,1244.0,18558.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,43782.0,127571.0,4.0,0.0,5.0
1.166,20.7,78.134,0.0,0.0,0.0,125378560.0,20336640.0,264548352.0,3604000768.0,2048.0,17060.0,0.0,0.0,0.0,0.0,1176.0,20620.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,43982.0,127774.0,7.0,0.0,4.0
1.618,18.447,79.612,0.324,0.0,0.0,125370368.0,20344832.0,264548352.0,3604000768.0,2048.0,17059.0,0.0,32768.0,0.0,4.0,1176.0,18558.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,58541.0,143356.0,7.0,0.0,1.0
1.553,21.739,76.708,0.0,0.0,0.0,125333504.0,20344832.0,264552448.0,3604033536.0,2048.0,17059.0,0.0,0.0,0.0,0.0,1110.0,19589.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,58067.0,140887.0,5.0,0.0,5.0
0.949,20.57,78.481,0.0,0.0,0.0,125624320.0,20344832.0,264552448.0,3603742720.0,2048.0,17075.0,0.0,0.0,0.0,0.0,1236.0,19589.0,9.0,10.0,0.0,3.0,5.0,183.0,21.0,12.0,0.0,0.0,58497.0,142245.0,5.0,0.0,10.0
1.274,18.471,80.255,0.0,0.0,0.0,125333504.0,20344832.0,264552448.0,3604033536.0,2048.0,17072.0,0.0,0.0,0.0,0.0,1110.0,18558.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58917.0,143121.0,5.0,0.0,5.0
2.121,21.212,76.364,0.0,0.0,0.303,125296640.0,20344832.0,264556544.0,3604066304.0,2048.0,17072.0,0.0,139264.0,0.0,8.0,15802.0,20736.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,59281.0,143485.0,4.0,0.0,5.0
1.869,19.626,78.193,0.0,0.0,0.312,125317120.0,20353024.0,264560640.0,3604033536.0,2048.0,17072.0,0.0,57344.0,0.0,4.0,16064.0,18558.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,59023.0,143215.0,5.0,0.0,5.0
7.524,19.436,73.041,0.0,0.0,0.0,125411328.0,20353024.0,264564736.0,3603935232.0,2080.0,17069.0,0.0,0.0,0.0,0.0,16404.0,19663.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,55076.0,135019.0,4.0,0.0,13.0
2.31,14.851,82.838,0.0,0.0,0.0,125313024.0,20353024.0,264564736.0,3604033536.0,2048.0,17069.0,0.0,0.0,0.0,0.0,1836.0,19589.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58967.0,143192.0,4.0,0.0,5.0
0.629,20.126,79.245,0.0,0.0,0.0,125313024.0,20353024.0,264564736.0,3604033536.0,2048.0,17069.0,0.0,0.0,0.0,0.0,1176.0,18558.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58981.0,143183.0,5.0,0.0,5.0
1.935,17.097,80.968,0.0,0.0,0.0,125276160.0,20353024.0,264568832.0,3604066304.0,2048.0,17069.0,0.0,24576.0,0.0,6.0,1110.0,19631.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58904.0,143053.0,4.0,0.0,5.0
2.154,21.231,76.615,0.0,0.0,0.0,125710336.0,20361216.0,264568832.0,3603623936.0,2048.0,17072.0,0.0,32768.0,0.0,4.0,1298.0,19655.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58783.0,142499.0,6.0,0.0,5.0
0.61,23.476,75.915,0.0,0.0,0.0,125657088.0,20361216.0,264572928.0,3603673088.0,2048.0,17089.0,0.0,0.0,0.0,0.0,1248.0,20018.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58911.0,143755.0,4.0,0.0,8.0
1.618,18.123,80.259,0.0,0.0,0.0,125403136.0,20361216.0,264572928.0,3603927040.0,2048.0,17094.0,0.0,0.0,0.0,0.0,1170.0,18558.0,9.0,10.0,0.0,2.0,4.0,182.0,20.0,12.0,0.0,0.0,58509.0,143228.0,2.0,0.0,10.0
5.956,24.138,69.906,0.0,0.0,0.0,126132224.0,20361216.0,264585216.0,3603185664.0,2112.0,15476.0,0.0,0.0,0.0,0.0,4958.0,24702.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,53332.0,134969.0,2.0,0.0,28.0
1.592,16.242,82.166,0.0,0.0,0.0,126390272.0,20361216.0,264585216.0,3602927616.0,2112.0,15476.0,0.0,0.0,0.0,0.0,1740.0,19961.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,48616.0,131833.0,2.0,0.0,5.0
1.858,20.433,77.709,0.0,0.0,0.0,126345216.0,20369408.0,264589312.0,3602960384.0,2112.0,15476.0,0.0,40960.0,0.0,4.0,1662.0,18982.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59036.0,143471.0,4.0,0.0,6.0
7.362,21.779,70.859,0.0,0.0,0.0,127213568.0,20369408.0,264589312.0,3602092032.0,2112.0,15472.0,0.0,0.0,0.0,0.0,1944.0,20061.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,54766.0,134682.0,1.0,0.0,16.0
2.222,18.095,79.683,0.0,0.0,0.0,126701568.0,20369408.0,264593408.0,3602599936.0,2080.0,15385.0,0.0,0.0,0.0,0.0,1956.0,21146.0,9.0,10.0,0.0,2.0,4.0,176.0,20.0,10.0,0.0,0.0,58884.0,143203.0,1.0,0.0,7.0
1.948,19.481,78.571,0.0,0.0,0.0,127356928.0,20369408.0,264597504.0,3601940480.0,2112.0,15472.0,0.0,0.0,0.0,0.0,7253.0,20538.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57681.0,140258.0,4.0,0.0,15.0
1.846,20.615,77.231,0.0,0.0,0.308,127397888.0,20369408.0,264597504.0,3601899520.0,2112.0,15472.0,0.0,0.0,0.0,0.0,1484.0,18794.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58765.0,142721.0,4.0,0.0,5.0
0.926,21.605,77.469,0.0,0.0,0.0,127418368.0,20377600.0,264601600.0,3601866752.0,2112.0,15472.0,0.0,32768.0,0.0,4.0,2023.0,20230.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59031.0,143314.0,4.0,0.0,5.0
0.656,16.721,82.623,0.0,0.0,0.0,127418368.0,20377600.0,264601600.0,3601866752.0,2112.0,15472.0,0.0,0.0,0.0,0.0,1476.0,19928.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59042.0,143456.0,4.0,0.0,5.0
1.484,25.223,73.294,0.0,0.0,0.0,127541248.0,20377600.0,264605696.0,3601739776.0,2080.0,15481.0,0.0,0.0,0.0,0.0,2298.0,21489.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58621.0,142346.0,7.0,0.0,14.0
2.439,21.646,75.61,0.0,0.0,0.305,127381504.0,20377600.0,264605696.0,3601899520.0,2112.0,15478.0,0.0,0.0,0.0,0.0,2154.0,19487.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58560.0,143149.0,2.0,0.0,9.0
0.606,25.152,74.242,0.0,0.0,0.0,127262720.0,20377600.0,264605696.0,3602018304.0,2112.0,15478.0,0.0,0.0,0.0,0.0,1578.0,19015.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57662.0,142435.0,5.0,0.0,5.0
2.769,21.538,75.692,0.0,0.0,0.0,127631360.0,20385792.0,264605696.0,3601641472.0,2112.0,15478.0,0.0,32768.0,0.0,4.0,2088.0,21367.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57685.0,142488.0,2.0,0.0,5.0
9.735,22.124,68.142,0.0,0.0,0.0,128180224.0,20385792.0,264609792.0,3601088512.0,2112.0,15475.0,0.0,0.0,0.0,0.0,2004.0,19101.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,50704.0,127626.0,2.0,0.0,13.0
1.303,20.521,78.176,0.0,0.0,0.0,127885312.0,20385792.0,264609792.0,3601383424.0,2112.0,15475.0,0.0,0.0,0.0,0.0,1836.0,20222.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57826.0,141604.0,3.0,0.0,9.0
2.581,18.065,79.032,0.0,0.0,0.323,127881216.0,20385792.0,264613888.0,3601383424.0,2112.0,15475.0,0.0,0.0,0.0,0.0,1368.0,19826.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58208.0,142740.0,4.0,0.0,5.0
1.316,18.092,80.592,0.0,0.0,0.0,128135168.0,20385792.0,264617984.0,3601125376.0,2112.0,15475.0,0.0,0.0,0.0,0.0,1398.0,18885.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58411.0,143086.0,4.0,0.0,9.0
3.274,24.107,72.321,0.298,0.0,0.0,128122880.0,20393984.0,264622080.0,3601125376.0,2112.0,15478.0,0.0,32768.0,0.0,4.0,1424.0,19892.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57997.0,141963.0,3.0,0.0,5.0
2.606,19.87,77.524,0.0,0.0,0.0,128024576.0,20393984.0,264622080.0,3601223680.0,2144.0,15479.0,0.0,0.0,0.0,0.0,1530.0,20347.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57901.0,141764.0,2.0,0.0,12.0
1.511,24.169,74.32,0.0,0.0,0.0,127991808.0,20393984.0,264622080.0,3601256448.0,2144.0,15481.0,0.0,0.0,0.0,0.0,1374.0,20857.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,55159.0,138612.0,2.0,0.0,10.0
0.645,18.387,80.968,0.0,0.0,0.0,127852544.0,20393984.0,264626176.0,3601391616.0,2144.0,15481.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58800.0,143811.0,3.0,0.0,5.0
0.971,17.799,81.23,0.0,0.0,0.0,128106496.0,20402176.0,264626176.0,3601129472.0,2144.0,15481.0,0.0,155648.0,0.0,10.0,1242.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58797.0,143750.0,3.0,0.0,5.0
0.938,20.625,78.438,0.0,0.0,0.0,128155648.0,20410368.0,264626176.0,3601072128.0,2144.0,15481.0,0.0,81920.0,0.0,4.0,1248.0,20857.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58769.0,143670.0,3.0,0.0,5.0
6.991,19.757,73.252,0.0,0.0,0.0,128806912.0,20410368.0,264634368.0,3600412672.0,2144.0,15477.0,0.0,0.0,0.0,0.0,1440.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,47132.0,127765.0,3.0,0.0,13.0
0.906,17.825,81.269,0.0,0.0,0.0,128622592.0,20410368.0,264634368.0,3600596992.0,2144.0,15478.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,43947.0,128121.0,2.0,0.0,5.0
0.298,19.345,80.357,0.0,0.0,0.0,128610304.0,20410368.0,264638464.0,3600605184.0,2144.0,15477.0,0.0,0.0,0.0,0.0,1475.0,19061.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,43908.0,127993.0,1.0,0.0,0.0
1.983,22.096,75.921,0.0,0.0,0.0,128352256.0,20410368.0,264638464.0,3600863232.0,2144.0,15477.0,0.0,0.0,0.0,0.0,1338.0,19916.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,43972.0,128129.0,1.0,0.0,5.0
1.159,19.13,79.71,0.0,0.0,0.0,128376832.0,20418560.0,264638464.0,3600830464.0,2144.0,15477.0,0.0,32768.0,0.0,4.0,1405.0,19927.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,38169.0,120541.0,2.0,0.0,5.0
1.17,23.392,75.439,0.0,0.0,0.0,128372736.0,20418560.0,264642560.0,3600830464.0,2144.0,15477.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,51955.0,137403.0,4.0,0.0,5.0
1.829,26.22,71.951,0.0,0.0,0.0,128339968.0,20418560.0,264642560.0,3600863232.0,2144.0,15483.0,0.0,0.0,0.0,0.0,1464.0,20947.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,57090.0,139476.0,3.0,0.0,18.0
0.901,23.724,75.375,0.0,0.0,0.0,128368640.0,20418560.0,264646656.0,3600830464.0,2144.0,15480.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58944.0,143344.0,3.0,0.0,5.0
1.543,20.988,77.469,0.0,0.0,0.0,128368640.0,20418560.0,264646656.0,3600830464.0,2144.0,15480.0,0.0,0.0,0.0,0.0,1398.0,20947.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58921.0,143338.0,1.0,0.0,9.0
0.627,20.063,78.683,0.0,0.0,0.627,128102400.0,20426752.0,264646656.0,3601088512.0,2144.0,15480.0,0.0,32768.0,0.0,4.0,1334.0,18957.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58940.0,143309.0,4.0,0.0,5.0
9.48,19.878,70.642,0.0,0.0,0.0,128724992.0,20426752.0,264646656.0,3600465920.0,2144.0,15477.0,0.0,0.0,0.0,0.0,1332.0,19916.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,54976.0,135175.0,4.0,0.0,17.0
1.543,20.988,77.469,0.0,0.0,0.0,128614400.0,20426752.0,264650752.0,3600572416.0,2080.0,15473.0,0.0,0.0,0.0,0.0,1248.0,18861.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59241.0,144117.0,3.0,0.0,5.0
0.629,18.553,80.818,0.0,0.0,0.0,128606208.0,20426752.0,264650752.0,3600580608.0,2016.0,15473.0,0.0,0.0,0.0,0.0,1398.0,19916.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59828.0,147145.0,5.0,0.0,9.0
2.484,18.323,79.193,0.0,0.0,0.0,128454656.0,20426752.0,264720384.0,3600662528.0,1984.0,15473.0,131072.0,0.0,4.0,0.0,1548.0,21125.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59528.0,146340.0,2.0,0.0,9.0
2.236,15.016,82.428,0.319,0.0,0.0,128397312.0,20434944.0,264720384.0,3600711680.0,1920.0,15476.0,0.0,32768.0,0.0,4.0,1364.0,18951.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,60008.0,147354.0,5.0,0.0,5.0
2.027,14.189,83.784,0.0,0.0,0.0,128073728.0,20434944.0,264720384.0,3601035264.0,1888.0,15475.0,0.0,0.0,0.0,0.0,1549.0,20323.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,58844.0,144353.0,3.0,0.0,8.0
1.597,19.169,79.233,0.0,0.0,0.0,128102400.0,20434944.0,264724480.0,3601002496.0,1856.0,15480.0,0.0,0.0,0.0,0.0,1332.0,18885.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,59308.0,144678.0,2.0,0.0,14.0
3.672,16.949,79.379,0.0,0.0,0.0,130871296.0,20434944.0,264728576.0,3598229504.0,1824.0,15494.0,0.0,0.0,0.0,0.0,1382.0,19892.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,55024.0,147107.0,1.0,0.0,7.0
7.65,19.672,72.404,0.0,0.0,0.273,130527232.0,20434944.0,264732672.0,3598569472.0,2112.0,15490.0,0.0,0.0,0.0,0.0,3635.0,23241.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,46226.0,134242.0,3.0,0.0,28.0
2.671,18.991,78.338,0.0,0.0,0.0,130457600.0,20443136.0,264736768.0,3598626816.0,2112.0,15490.0,0.0,32768.0,0.0,4.0,1308.0,18795.0,9.0,11.0,0.0,2.0,3.0,183.0,20.0,12.0,0.0,0.0,43229.0,125454.0,3.0,0.0,5.0
