usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.608,18.328,80.064,0.0,0.0,0.0,127946752.0,19828736.0,262713344.0,3603775488.0,2080.0,16990.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58660.0,143462.0,2.0,0.0,5.0
2.548,20.382,77.07,0.0,0.0,0.0,128364544.0,19828736.0,262713344.0,3603357696.0,2048.0,16998.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57748.0,141221.0,7.0,0.0,10.0
3.593,20.958,75.449,0.0,0.0,0.0,126058496.0,19828736.0,262713344.0,3605663744.0,2048.0,16978.0,0.0,0.0,0.0,0.0,1502.0,20322.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,49738.0,133568.0,7.0,0.0,8.0
8.308,19.077,72.615,0.0,0.0,0.0,128606208.0,19836928.0,262721536.0,3603099648.0,2048.0,16990.0,0.0,32768.0,0.0,4.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45596.0,128519.0,4.0,0.0,7.0
3.881,17.313,78.806,0.0,0.0,0.0,128581632.0,19836928.0,262721536.0,3603124224.0,2048.0,16986.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44289.0,127450.0,11.0,0.0,8.0
4.83,21.307,73.864,0.0,0.0,0.0,128823296.0,19836928.0,262721536.0,3602882560.0,1984.0,16986.0,0.0,0.0,0.0,0.0,1122.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44103.0,128287.0,4.0,0.0,10.0
2.299,17.816,79.885,0.0,0.0,0.0,128839680.0,19836928.0,262721536.0,3602866176.0,1952.0,16986.0,0.0,0.0,0.0,0.0,1314.0,18927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39198.0,123450.0,3.0,0.0,5.0
1.754,12.865,85.38,0.0,0.0,0.0,128786432.0,19836928.0,262725632.0,3602915328.0,1888.0,16986.0,0.0,0.0,0.0,0.0,1254.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,46669.0,136227.0,3.0,0.0,5.0
1.989,11.932,86.08,0.0,0.0,0.0,128811008.0,19845120.0,262725632.0,3602882560.0,1824.0,16986.0,0.0,32768.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39219.0,129700.0,1.0,0.0,5.0
1.676,12.291,86.034,0.0,0.0,0.0,128405504.0,19845120.0,262725632.0,3603288064.0,1792.0,16986.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,33756.0,123452.0,6.0,0.0,5.0
2.725,23.706,73.569,0.0,0.0,0.0,128962560.0,19849216.0,262737920.0,3602714624.0,2048.0,16982.0,8192.0,8192.0,2.0,2.0,3515.0,21112.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,31521.0,115403.0,3.0,0.0,27.0
3.04,17.629,79.331,0.0,0.0,0.0,129355776.0,19849216.0,262737920.0,3602321408.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1355.0,20092.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43676.0,127599.0,3.0,0.0,10.0
3.692,14.462,81.846,0.0,0.0,0.0,129347584.0,19849216.0,262737920.0,3602329600.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43924.0,128326.0,3.0,0.0,5.0
1.325,15.894,82.45,0.331,0.0,0.0,129335296.0,19857408.0,262742016.0,3602329600.0,2080.0,16993.0,0.0,49152.0,0.0,4.0,1219.0,20350.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,58630.0,143642.0,6.0,0.0,5.0
15.71,21.148,63.142,0.0,0.0,0.0,129167360.0,19857408.0,262746112.0,3602493440.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1314.0,19403.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,53157.0,136228.0,4.0,0.0,10.0
6.306,18.919,74.775,0.0,0.0,0.0,129454080.0,19869696.0,262770688.0,3602169856.0,2080.0,16988.0,24576.0,172032.0,6.0,18.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43398.0,125967.0,1.0,0.0,10.0
0.935,15.888,83.178,0.0,0.0,0.0,129675264.0,19869696.0,262774784.0,3601944576.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43696.0,127062.0,2.0,0.0,5.0
2.145,24.933,72.922,0.0,0.0,0.0,129445888.0,19869696.0,262778880.0,3602169856.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1254.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,39318.0,122059.0,3.0,0.0,5.0
2.222,19.722,76.667,1.389,0.0,0.0,129404928.0,19877888.0,262778880.0,3602202624.0,2080.0,16988.0,0.0,57344.0,0.0,4.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,32402.0,114309.0,5.0,0.0,5.0
0.901,20.12,78.979,0.0,0.0,0.0,129437696.0,19877888.0,262778880.0,3602169856.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47317.0,130796.0,1.0,0.0,5.0
1.538,21.538,76.923,0.0,0.0,0.0,129179648.0,19877888.0,262778880.0,3602427904.0,2080.0,16988.0,0.0,0.0,0.0,0.0,1182.0,20249.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58581.0,142534.0,1.0,0.0,5.0
2.439,22.561,75.0,0.0,0.0,0.0,129835008.0,19877888.0,262782976.0,3601768448.0,2080.0,16993.0,0.0,0.0,0.0,0.0,1254.0,19403.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58355.0,142100.0,2.0,0.0,10.0
2.174,21.739,75.776,0.0,0.0,0.311,129560576.0,19877888.0,262782976.0,3602042880.0,2080.0,16997.0,0.0,0.0,0.0,0.0,1436.0,19290.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58573.0,142528.0,3.0,0.0,8.0
2.5,19.688,77.812,0.0,0.0,0.0,129527808.0,19886080.0,262782976.0,3602067456.0,2080.0,16997.0,0.0,32768.0,0.0,4.0,1447.0,21013.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58558.0,142484.0,1.0,0.0,9.0
3.492,20.0,76.508,0.0,0.0,0.0,129818624.0,19886080.0,262782976.0,3601776640.0,2112.0,16993.0,0.0,0.0,0.0,0.0,1308.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,56897.0,139139.0,7.0,0.0,8.0
10.619,20.649,68.732,0.0,0.0,0.0,127086592.0,19886080.0,262787072.0,3604504576.0,2016.0,16974.0,0.0,24576.0,0.0,2.0,1146.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43056.0,123320.0,3.0,0.0,14.0
3.693,19.318,76.989,0.0,0.0,0.0,129945600.0,19886080.0,262791168.0,3601641472.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1380.0,19958.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28836.0,109131.0,3.0,0.0,7.0
0.855,17.664,81.481,0.0,0.0,0.0,129904640.0,19886080.0,262791168.0,3601682432.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1122.0,20249.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28651.0,109002.0,0.0,0.0,5.0
1.775,13.018,85.207,0.0,0.0,0.0,129695744.0,19894272.0,262791168.0,3601883136.0,2048.0,16991.0,0.0,49152.0,0.0,4.0,1314.0,19403.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28639.0,109071.0,3.0,0.0,3.0
0.587,14.663,84.457,0.0,0.0,0.293,129925120.0,19894272.0,262795264.0,3601649664.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28742.0,109413.0,6.0,0.0,2.0
2.035,14.535,83.43,0.0,0.0,0.0,129925120.0,19894272.0,262795264.0,3601649664.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28639.0,109007.0,2.0,0.0,5.0
2.241,19.048,78.711,0.0,0.0,0.0,129667072.0,19894272.0,262795264.0,3601907712.0,2048.0,16998.0,0.0,0.0,0.0,0.0,1481.0,19103.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28600.0,108647.0,2.0,0.0,10.0
0.798,23.138,76.064,0.0,0.0,0.0,129662976.0,19894272.0,262799360.0,3601907712.0,2048.0,16995.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28542.0,108610.0,6.0,0.0,5.0
2.065,18.289,79.646,0.0,0.0,0.0,129654784.0,19902464.0,262799360.0,3601907712.0,2048.0,16995.0,0.0,32768.0,0.0,4.0,1454.0,19927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42304.0,123127.0,6.0,0.0,5.0
3.858,19.288,76.855,0.0,0.0,0.0,129671168.0,19902464.0,262799360.0,3601891328.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1338.0,20947.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42621.0,122538.0,6.0,0.0,12.0
5.325,15.68,78.994,0.0,0.0,0.0,130424832.0,19902464.0,262803456.0,3601133568.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,30660.0,110382.0,1.0,0.0,10.0
0.882,15.0,84.118,0.0,0.0,0.0,130420736.0,19902464.0,262807552.0,3601133568.0,2080.0,16992.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28720.0,109050.0,0.0,0.0,5.0
8.646,22.19,68.876,0.0,0.0,0.288,130416640.0,19902464.0,262811648.0,3601133568.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,40435.0,120770.0,3.0,0.0,7.0
1.493,17.91,80.299,0.299,0.0,0.0,130150400.0,19910656.0,262811648.0,3601391616.0,2048.0,16990.0,0.0,32768.0,0.0,4.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43618.0,124591.0,5.0,0.0,5.0
2.041,19.534,78.426,0.0,0.0,0.0,130146304.0,19910656.0,262815744.0,3601391616.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43493.0,124354.0,3.0,0.0,5.0
1.462,19.883,78.655,0.0,0.0,0.0,130113536.0,19910656.0,262815744.0,3601424384.0,2048.0,16990.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43686.0,124757.0,3.0,0.0,5.0
2.115,17.221,80.363,0.0,0.0,0.302,130146304.0,19910656.0,262815744.0,3601391616.0,2048.0,16998.0,0.0,0.0,0.0,0.0,1348.0,21041.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43061.0,123437.0,2.0,0.0,10.0
