usr,sys,idl,wai,hiq,siq,used,buff,cach,free,files,inodes,read,writ,reads,writs,recv,send,lis,act,syn,tim,clo,tot,tcp,udp,raw,frg,int,csw,run,blk,new
1.942,16.828,80.906,0.0,0.0,0.324,129445888.0,19996672.0,262791168.0,3602030592.0,2080.0,17020.0,0.0,0.0,0.0,0.0,1351.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58709.0,142869.0,3.0,0.0,5.0
1.242,22.05,76.398,0.311,0.0,0.0,129171456.0,20004864.0,262791168.0,3602296832.0,2112.0,17031.0,0.0,32768.0,0.0,4.0,1494.0,20114.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58375.0,142145.0,1.0,0.0,18.0
3.067,20.245,76.687,0.0,0.0,0.0,129171456.0,20004864.0,262791168.0,3602296832.0,2112.0,17033.0,0.0,0.0,0.0,0.0,1370.0,18927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58716.0,142814.0,5.0,0.0,5.0
2.303,17.105,80.592,0.0,0.0,0.0,129208320.0,20004864.0,262795264.0,3602255872.0,2112.0,17035.0,0.0,0.0,0.0,0.0,1320.0,20256.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58564.0,142584.0,4.0,0.0,8.0
10.174,23.837,65.988,0.0,0.0,0.0,128884736.0,20004864.0,262795264.0,3602579456.0,2080.0,17034.0,0.0,24576.0,0.0,2.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,51398.0,134606.0,8.0,0.0,5.0
7.902,26.158,65.94,0.0,0.0,0.0,128901120.0,20004864.0,262799360.0,3602558976.0,2112.0,17028.0,0.0,0.0,0.0,0.0,1278.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43434.0,124864.0,4.0,0.0,14.0
1.14,27.635,71.225,0.0,0.0,0.0,128892928.0,20013056.0,262799360.0,3602558976.0,2080.0,17028.0,0.0,49152.0,0.0,4.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58641.0,143099.0,2.0,0.0,5.0
0.583,26.531,72.886,0.0,0.0,0.0,128729088.0,20013056.0,262803456.0,3602718720.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58655.0,143127.0,4.0,0.0,5.0
2.687,22.388,74.925,0.0,0.0,0.0,128761856.0,20013056.0,262803456.0,3602685952.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58683.0,143174.0,3.0,0.0,5.0
1.84,21.472,76.687,0.0,0.0,0.0,128987136.0,20013056.0,262803456.0,3602460672.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58679.0,143257.0,5.0,0.0,5.0
1.453,25.581,72.965,0.0,0.0,0.0,128884736.0,20013056.0,262803456.0,3602563072.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58789.0,143406.0,3.0,0.0,5.0
3.245,23.894,72.861,0.0,0.0,0.0,129531904.0,20021248.0,262807552.0,3601903616.0,2080.0,17036.0,0.0,32768.0,0.0,4.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58435.0,142752.0,3.0,0.0,10.0
1.887,19.497,78.616,0.0,0.0,0.0,129499136.0,20021248.0,262807552.0,3601936384.0,2048.0,17033.0,0.0,0.0,0.0,0.0,1481.0,20092.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58673.0,142985.0,2.0,0.0,5.0
2.134,21.646,76.22,0.0,0.0,0.0,129789952.0,20021248.0,262807552.0,3601645568.0,2048.0,17033.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58715.0,143270.0,3.0,0.0,5.0
0.906,23.263,75.831,0.0,0.0,0.0,129875968.0,20021248.0,262815744.0,3601551360.0,2048.0,17033.0,0.0,0.0,0.0,0.0,1345.0,19927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58718.0,143339.0,6.0,0.0,5.0
15.43,23.145,61.424,0.0,0.0,0.0,132468736.0,20021248.0,262819840.0,3598954496.0,2016.0,17023.0,0.0,0.0,0.0,0.0,1386.0,20927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,51484.0,131310.0,5.0,0.0,15.0
2.624,21.866,75.51,0.0,0.0,0.0,130744320.0,20029440.0,262819840.0,3600670720.0,2016.0,17028.0,0.0,32768.0,0.0,4.0,1374.0,18903.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43169.0,126086.0,6.0,0.0,5.0
1.881,21.003,76.803,0.0,0.0,0.313,130838528.0,20029440.0,262819840.0,3600576512.0,2048.0,17028.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57449.0,141660.0,4.0,0.0,5.0
1.29,21.29,77.419,0.0,0.0,0.0,130760704.0,20029440.0,262823936.0,3600650240.0,2048.0,17028.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57455.0,140805.0,5.0,0.0,5.0
1.929,18.971,79.1,0.0,0.0,0.0,130793472.0,20029440.0,262823936.0,3600617472.0,2048.0,17028.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58165.0,142656.0,2.0,0.0,5.0
1.572,21.698,76.73,0.0,0.0,0.0,131018752.0,20029440.0,262823936.0,3600392192.0,2048.0,17028.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58183.0,142580.0,7.0,0.0,5.0
2.606,16.287,81.107,0.0,0.0,0.0,130764800.0,20037632.0,262815744.0,3600646144.0,2048.0,17036.0,0.0,32768.0,0.0,4.0,1564.0,20208.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,51366.0,134894.0,6.0,0.0,14.0
1.176,19.412,79.412,0.0,0.0,0.0,130654208.0,20037632.0,262828032.0,3600744448.0,2048.0,17033.0,0.0,0.0,0.0,0.0,1338.0,18951.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34110.0,114921.0,1.0,0.0,9.0
1.934,20.994,77.072,0.0,0.0,0.0,130621440.0,20037632.0,262828032.0,3600777216.0,2048.0,17035.0,0.0,0.0,0.0,0.0,1598.0,21443.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28805.0,110466.0,2.0,0.0,12.0
2.639,21.9,75.462,0.0,0.0,0.0,130469888.0,20037632.0,262828032.0,3600928768.0,2048.0,17035.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28927.0,110770.0,0.0,0.0,5.0
7.799,23.677,68.524,0.0,0.0,0.0,129875968.0,20037632.0,262832128.0,3601518592.0,2048.0,17031.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,38542.0,120013.0,0.0,0.0,13.0
0.815,26.087,72.826,0.0,0.0,0.272,129708032.0,20045824.0,262832128.0,3601678336.0,2048.0,17031.0,0.0,32768.0,0.0,4.0,1242.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43746.0,126956.0,1.0,0.0,5.0
9.117,20.228,70.655,0.0,0.0,0.0,130240512.0,20045824.0,262832128.0,3601145856.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,32477.0,114679.0,3.0,0.0,7.0
1.842,22.895,75.263,0.0,0.0,0.0,130252800.0,20045824.0,262836224.0,3601129472.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28870.0,110630.0,4.0,0.0,5.0
1.828,23.499,74.674,0.0,0.0,0.0,130023424.0,20045824.0,262840320.0,3601354752.0,2080.0,17028.0,0.0,131072.0,0.0,10.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28955.0,110863.0,0.0,0.0,5.0
2.507,19.499,77.994,0.0,0.0,0.0,130416640.0,20045824.0,262840320.0,3600961536.0,2080.0,17028.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,33763.0,116072.0,2.0,0.0,5.0
1.114,25.07,73.816,0.0,0.0,0.0,130400256.0,20054016.0,262840320.0,3600969728.0,2080.0,17033.0,0.0,57344.0,0.0,4.0,1357.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43286.0,126233.0,5.0,0.0,10.0
1.923,24.176,73.901,0.0,0.0,0.0,130400256.0,20054016.0,262840320.0,3600969728.0,2080.0,17033.0,0.0,0.0,0.0,0.0,1481.0,19061.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43565.0,126180.0,6.0,0.0,5.0
2.339,18.713,78.655,0.0,0.0,0.292,130134016.0,20054016.0,262848512.0,3601227776.0,2080.0,17033.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43884.0,126935.0,3.0,0.0,9.0
1.955,23.184,74.86,0.0,0.0,0.0,130134016.0,20054016.0,262848512.0,3601227776.0,2080.0,17033.0,0.0,16384.0,0.0,4.0,1345.0,19927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43813.0,126680.0,0.0,0.0,5.0
8.571,24.0,66.857,0.0,0.0,0.571,130416640.0,20054016.0,262848512.0,3600945152.0,2080.0,17030.0,0.0,0.0,0.0,0.0,1320.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,50566.0,130697.0,3.0,0.0,13.0
